pipeline,s2,s3,s4,makespan,makespan_sched,cp_comm,max_load,edge_cut,load_imbalance,connected,valid,max_imem,imem_ok,n_gpus_used,omega,ratio_to_omega,time_s,error,error_code,asgn_hash,tb_hash,unique_hw_sim,tb_fname
2j|3g,2j,3g,,931,931,38.0,639,15,1.997265,True,True,896,False,16,384,2.4245,0.091,IMEM overflow: 896/512,E_IMEM_OF,ffd08635ecaddfede322359882d0a2ee2fc5c210bb0b68c6d573b955fd2be6fd,97f103ccd4592e06dc59a1977ce66a6487a0e1f306e69a2f14de5e06008bd62c,False,
2q|3a,2q,3a,,932,932,32.0,334,15,1.043954,True,True,467,True,16,384,2.4271,0.044,,E_OK,acb9fbae97a3dff5ba3c46cd01318d7f35e4cc6a5b2f61374231ee8dd9e36b4b,8922d34f5adb2cc16d1859792e17e5def75d7c2b73a3e1559923df2856407a2e,True,tb_2q_3a_none
2q|3c,2q,3c,,932,932,32.0,334,15,1.043954,True,True,467,True,16,384,2.4271,0.101,,E_OK,acb9fbae97a3dff5ba3c46cd01318d7f35e4cc6a5b2f61374231ee8dd9e36b4b,8922d34f5adb2cc16d1859792e17e5def75d7c2b73a3e1559923df2856407a2e,False,
2q|3e,2q,3e,,932,932,32.0,334,15,1.043954,True,True,467,True,16,384,2.4271,0.048,,E_OK,acb9fbae97a3dff5ba3c46cd01318d7f35e4cc6a5b2f61374231ee8dd9e36b4b,8922d34f5adb2cc16d1859792e17e5def75d7c2b73a3e1559923df2856407a2e,False,
2q|3f,2q,3f,,932,932,32.0,334,15,1.043954,True,True,467,True,16,384,2.4271,0.038,,E_OK,acb9fbae97a3dff5ba3c46cd01318d7f35e4cc6a5b2f61374231ee8dd9e36b4b,8922d34f5adb2cc16d1859792e17e5def75d7c2b73a3e1559923df2856407a2e,False,
2q|3g,2q,3g,,932,932,32.0,334,15,1.043954,True,True,467,True,16,384,2.4271,0.038,,E_OK,acb9fbae97a3dff5ba3c46cd01318d7f35e4cc6a5b2f61374231ee8dd9e36b4b,8922d34f5adb2cc16d1859792e17e5def75d7c2b73a3e1559923df2856407a2e,False,
2j|3b,2j,3b,,933,933,38.0,639,15,1.997265,True,True,896,False,16,384,2.4297,0.107,IMEM overflow: 896/512,E_IMEM_OF,ffd08635ecaddfede322359882d0a2ee2fc5c210bb0b68c6d573b955fd2be6fd,97f103ccd4592e06dc59a1977ce66a6487a0e1f306e69a2f14de5e06008bd62c,False,
2j|3e,2j,3e,,933,933,38.0,639,15,1.997265,True,True,896,False,16,384,2.4297,0.224,IMEM overflow: 896/512,E_IMEM_OF,ffd08635ecaddfede322359882d0a2ee2fc5c210bb0b68c6d573b955fd2be6fd,97f103ccd4592e06dc59a1977ce66a6487a0e1f306e69a2f14de5e06008bd62c,False,
2j|3i,2j,3i,,934,934,38.0,639,15,1.997265,True,True,896,False,16,384,2.4323,0.136,IMEM overflow: 896/512,E_IMEM_OF,ffd08635ecaddfede322359882d0a2ee2fc5c210bb0b68c6d573b955fd2be6fd,97f103ccd4592e06dc59a1977ce66a6487a0e1f306e69a2f14de5e06008bd62c,False,
2c|3i,2c,3i,,1330,1330,48.0,479,30,1.497167,False,True,678,False,15,384,3.4635,0.097,IMEM overflow: 678/512,E_IMEM_OF,c17becfb7aa9079df54fe58a605c580ff162335e657b1bf38cf030b10ee4b255,72c482aea2332f2214376ee4f99a029ac53db5dfcc44ffec0b617ced8d9e7b84,False,
2c|3b,2c,3b,,1332,1332,48.0,479,30,1.497167,False,True,678,False,15,384,3.4688,0.093,IMEM overflow: 678/512,E_IMEM_OF,c17becfb7aa9079df54fe58a605c580ff162335e657b1bf38cf030b10ee4b255,72c482aea2332f2214376ee4f99a029ac53db5dfcc44ffec0b617ced8d9e7b84,False,
2c|3d,2c,3d,,1334,1334,48.0,479,30,1.497167,False,True,678,False,15,384,3.474,0.151,IMEM overflow: 678/512,E_IMEM_OF,c17becfb7aa9079df54fe58a605c580ff162335e657b1bf38cf030b10ee4b255,72c482aea2332f2214376ee4f99a029ac53db5dfcc44ffec0b617ced8d9e7b84,False,
2c|3j,2c,3j,,1334,1334,48.0,479,30,1.497167,False,True,678,False,15,384,3.474,0.13,IMEM overflow: 678/512,E_IMEM_OF,c17becfb7aa9079df54fe58a605c580ff162335e657b1bf38cf030b10ee4b255,72c482aea2332f2214376ee4f99a029ac53db5dfcc44ffec0b617ced8d9e7b84,False,
2c|3e,2c,3e,,1336,1336,48.0,479,30,1.497167,False,True,678,False,15,384,3.4792,0.083,IMEM overflow: 678/512,E_IMEM_OF,c17becfb7aa9079df54fe58a605c580ff162335e657b1bf38cf030b10ee4b255,72c482aea2332f2214376ee4f99a029ac53db5dfcc44ffec0b617ced8d9e7b84,False,
2c|3g,2c,3g,,1338,1338,48.0,479,30,1.497167,False,True,678,False,15,384,3.4844,0.075,IMEM overflow: 678/512,E_IMEM_OF,c17becfb7aa9079df54fe58a605c580ff162335e657b1bf38cf030b10ee4b255,72c482aea2332f2214376ee4f99a029ac53db5dfcc44ffec0b617ced8d9e7b84,False,
2c|3h,2c,3h,,1338,1338,48.0,479,30,1.497167,False,True,678,False,15,384,3.4844,1.512,IMEM overflow: 678/512,E_IMEM_OF,c17becfb7aa9079df54fe58a605c580ff162335e657b1bf38cf030b10ee4b255,72c482aea2332f2214376ee4f99a029ac53db5dfcc44ffec0b617ced8d9e7b84,False,
2c|3a,2c,3a,,1339,1339,48.0,479,30,1.497167,False,True,678,False,15,384,3.487,0.093,IMEM overflow: 678/512,E_IMEM_OF,c17becfb7aa9079df54fe58a605c580ff162335e657b1bf38cf030b10ee4b255,72c482aea2332f2214376ee4f99a029ac53db5dfcc44ffec0b617ced8d9e7b84,True,tb_2c_3a_none
2c|3c,2c,3c,,1339,1339,48.0,479,30,1.497167,False,True,678,False,15,384,3.487,0.128,IMEM overflow: 678/512,E_IMEM_OF,c17becfb7aa9079df54fe58a605c580ff162335e657b1bf38cf030b10ee4b255,72c482aea2332f2214376ee4f99a029ac53db5dfcc44ffec0b617ced8d9e7b84,False,
2c|3f,2c,3f,,1344,1344,48.0,479,30,1.497167,False,True,678,False,15,384,3.5,0.083,IMEM overflow: 678/512,E_IMEM_OF,c17becfb7aa9079df54fe58a605c580ff162335e657b1bf38cf030b10ee4b255,72c482aea2332f2214376ee4f99a029ac53db5dfcc44ffec0b617ced8d9e7b84,False,
2r|3a,2r,3a,,1749,1749,68.0,501,1675,1.565931,False,True,876,False,16,384,4.5547,0.195,IMEM overflow: 876/512,E_IMEM_OF,0c296f3ae9b33cf1d415065771d442528b6fe16d5d9f25f267b0db94e13e90bc,2b7668fd574887ea6f1417e9ed46d97e9cc0acd95913c9fb67dd209569cb531c,True,tb_2r_3a_none
2r|3g,2r,3g,,1749,1749,68.0,501,1675,1.565931,False,True,876,False,16,384,4.5547,0.101,IMEM overflow: 876/512,E_IMEM_OF,0c296f3ae9b33cf1d415065771d442528b6fe16d5d9f25f267b0db94e13e90bc,2b7668fd574887ea6f1417e9ed46d97e9cc0acd95913c9fb67dd209569cb531c,False,
2r|3c,2r,3c,,1749,1749,68.0,501,1675,1.565931,False,True,876,False,16,384,4.5547,0.44,IMEM overflow: 876/512,E_IMEM_OF,0c296f3ae9b33cf1d415065771d442528b6fe16d5d9f25f267b0db94e13e90bc,8aa3f8fa4cce260a76d8152fb7ed53b12e49e72eb5dd71dd2c0795044178b69e,True,tb_2r_3c_none
2r|3j,2r,3j,,1753,1753,68.0,501,1675,1.565931,False,True,876,False,16,384,4.5651,0.713,IMEM overflow: 876/512,E_IMEM_OF,0c296f3ae9b33cf1d415065771d442528b6fe16d5d9f25f267b0db94e13e90bc,47de534fb384c9d57588fdfaf1364757912489393d9e97df6108561c123958b2,True,tb_2r_3j_none
2r|3d,2r,3d,,1753,1753,68.0,501,1675,1.565931,False,True,876,False,16,384,4.5651,0.515,IMEM overflow: 876/512,E_IMEM_OF,0c296f3ae9b33cf1d415065771d442528b6fe16d5d9f25f267b0db94e13e90bc,47de534fb384c9d57588fdfaf1364757912489393d9e97df6108561c123958b2,False,
2r|3h,2r,3h,,1759,1759,68.0,501,1675,1.565931,False,True,876,False,16,384,4.5807,1.288,IMEM overflow: 876/512,E_IMEM_OF,0c296f3ae9b33cf1d415065771d442528b6fe16d5d9f25f267b0db94e13e90bc,42b95fd89b8c4fdda92e2247ef7bfbf34de38e3feab395e70468742b0e42eb5b,True,tb_2r_3h_none
2r|3b,2r,3b,,1845,1845,68.0,501,1675,1.565931,False,True,876,False,16,384,4.8047,0.221,IMEM overflow: 876/512,E_IMEM_OF,0c296f3ae9b33cf1d415065771d442528b6fe16d5d9f25f267b0db94e13e90bc,f86be62789192af63d2d4d6a17c4b6a469c9e66aa5e9cbef451f3c86952334c9,True,tb_2r_3b_none
2r|3i,2r,3i,,1845,1845,68.0,501,1675,1.565931,False,True,876,False,16,384,4.8047,0.135,IMEM overflow: 876/512,E_IMEM_OF,0c296f3ae9b33cf1d415065771d442528b6fe16d5d9f25f267b0db94e13e90bc,a5363617ddf94ca58a93693d6119654a2512f3b7d52166a04c01bb4051da05e3,True,tb_2r_3i_none
2d|3j,2d,3j,,1856,1856,60.0,479,421,1.497167,False,True,790,False,16,384,4.8333,1.252,IMEM overflow: 790/512,E_IMEM_OF,8b3523fc313435d74dd44d9d73a0731679145ad5f99cce0be1f7a0df29c066c6,cf073f16fe32b2120964a4f9bcca9085fea1dd5ed32d538d5680c7b6ce9d9683,True,tb_2d_3j_none
2r|3f,2r,3f,,1858,1858,68.0,501,1675,1.565931,False,True,876,False,16,384,4.8385,0.461,IMEM overflow: 876/512,E_IMEM_OF,0c296f3ae9b33cf1d415065771d442528b6fe16d5d9f25f267b0db94e13e90bc,8a4b0a813e9f5298acf071448936275fd447e4725561632bead92f1648f0eadb,True,tb_2r_3f_none
2d|3h,2d,3h,,1866,1866,60.0,479,421,1.497167,False,True,784,False,16,384,4.8594,3.78,IMEM overflow: 784/512,E_IMEM_OF,8b3523fc313435d74dd44d9d73a0731679145ad5f99cce0be1f7a0df29c066c6,382288c56eb205ac61ac79d96af0e4aa8345225bd5358784387cb9c8034e6aaf,True,tb_2d_3h_none
2d|3d,2d,3d,,1871,1871,60.0,479,421,1.497167,False,True,793,False,16,384,4.8724,1.728,IMEM overflow: 793/512,E_IMEM_OF,8b3523fc313435d74dd44d9d73a0731679145ad5f99cce0be1f7a0df29c066c6,720b8ef3b7c08e17c057f6e6c945bea415eebed25e0da6d4e4a74ebefa5b59b0,True,tb_2d_3d_none
2d|3b,2d,3b,,1893,1893,60.0,479,421,1.497167,False,True,790,False,16,384,4.9297,0.876,IMEM overflow: 790/512,E_IMEM_OF,8b3523fc313435d74dd44d9d73a0731679145ad5f99cce0be1f7a0df29c066c6,681513659351975a03888f7e499b2b7660e9d7e0584c73e558f46168361113da,True,tb_2d_3b_none
2d|3i,2d,3i,,1906,1906,60.0,479,421,1.497167,False,True,790,False,16,384,4.9635,2.564,IMEM overflow: 790/512,E_IMEM_OF,8b3523fc313435d74dd44d9d73a0731679145ad5f99cce0be1f7a0df29c066c6,681513659351975a03888f7e499b2b7660e9d7e0584c73e558f46168361113da,False,
2d|3c,2d,3c,,1936,1936,60.0,479,421,1.497167,False,True,790,False,16,384,5.0417,0.998,IMEM overflow: 790/512,E_IMEM_OF,8b3523fc313435d74dd44d9d73a0731679145ad5f99cce0be1f7a0df29c066c6,ad5027be3ec09a2ba07f769320e85586f658f195362affebfd656f1fcfb9779c,True,tb_2d_3c_none
2d|3e,2d,3e,,1942,1942,60.0,479,421,1.497167,False,True,793,False,16,384,5.0573,1.444,IMEM overflow: 793/512,E_IMEM_OF,8b3523fc313435d74dd44d9d73a0731679145ad5f99cce0be1f7a0df29c066c6,b78856117718b36544652fbeaa9180e50a2d655bdfac13e73a9e50057a59f751,True,tb_2d_3e_none
2r|3e,2r,3e,,1961,1961,68.0,501,1675,1.565931,False,True,876,False,16,384,5.1068,2.767,IMEM overflow: 876/512,E_IMEM_OF,0c296f3ae9b33cf1d415065771d442528b6fe16d5d9f25f267b0db94e13e90bc,879884ad34865f740aa92ef14c691b8981cc22239ee816a2eab2a20e085fb538,True,tb_2r_3e_none
2d|3f,2d,3f,,1963,1963,60.0,479,421,1.497167,False,True,793,False,16,384,5.112,0.906,IMEM overflow: 793/512,E_IMEM_OF,8b3523fc313435d74dd44d9d73a0731679145ad5f99cce0be1f7a0df29c066c6,367b2882032ea8e1a7c157896f91dbc85674864862dc07cbc8ea7153ee38de32,True,tb_2d_3f_none
2d|3a,2d,3a,,1965,1965,60.0,479,421,1.497167,False,True,786,False,16,384,5.1172,0.889,IMEM overflow: 786/512,E_IMEM_OF,8b3523fc313435d74dd44d9d73a0731679145ad5f99cce0be1f7a0df29c066c6,a5b0ff70bf3b0b333e9bc51d627173d4995812e261af4d29625422bcd5b59207,True,tb_2d_3a_none
2d|3g,2d,3g,,1965,1965,60.0,479,421,1.497167,False,True,786,False,16,384,5.1172,1.543,IMEM overflow: 786/512,E_IMEM_OF,8b3523fc313435d74dd44d9d73a0731679145ad5f99cce0be1f7a0df29c066c6,a5b0ff70bf3b0b333e9bc51d627173d4995812e261af4d29625422bcd5b59207,False,
2m|3f,2m,3f,,2043,2043,70.0,337,1018,1.053331,False,True,674,False,16,384,5.3203,0.576,IMEM overflow: 674/512,E_IMEM_OF,2c0ac4931af5378b752f0b01eb7b08e0987283e6c0cf55d36381c30905d57305,d8d915a768a1d980980852b26f8f4163b2db3fb5acf436b799804b6b83fc7e13,False,
2a|3j,2a,3j,,2047,2047,70.0,340,1019,1.062708,False,True,680,False,16,384,5.3307,0.455,IMEM overflow: 680/512,E_IMEM_OF,c8da9081bb3ca9c0cf9416ffab9f32452a2aec928101eafc569ea2afd924b679,0463ad8e354da3b09cb69ad5eefc172ff12cb6482274adbafaea5eb3e0cf0f1c,True,tb_2a_3j_none
2m|3a,2m,3a,,2049,2049,70.0,337,1018,1.053331,False,True,674,False,16,384,5.3359,0.777,IMEM overflow: 674/512,E_IMEM_OF,2c0ac4931af5378b752f0b01eb7b08e0987283e6c0cf55d36381c30905d57305,d8d915a768a1d980980852b26f8f4163b2db3fb5acf436b799804b6b83fc7e13,False,
2m|3c,2m,3c,,2049,2049,70.0,337,1018,1.053331,False,True,674,False,16,384,5.3359,0.694,IMEM overflow: 674/512,E_IMEM_OF,2c0ac4931af5378b752f0b01eb7b08e0987283e6c0cf55d36381c30905d57305,d8d915a768a1d980980852b26f8f4163b2db3fb5acf436b799804b6b83fc7e13,False,
2m|3g,2m,3g,,2049,2049,70.0,337,1018,1.053331,False,True,674,False,16,384,5.3359,0.593,IMEM overflow: 674/512,E_IMEM_OF,2c0ac4931af5378b752f0b01eb7b08e0987283e6c0cf55d36381c30905d57305,d8d915a768a1d980980852b26f8f4163b2db3fb5acf436b799804b6b83fc7e13,False,
2a|3d,2a,3d,,2063,2063,70.0,340,1019,1.062708,False,True,679,False,16,384,5.3724,0.428,IMEM overflow: 679/512,E_IMEM_OF,c8da9081bb3ca9c0cf9416ffab9f32452a2aec928101eafc569ea2afd924b679,231d726e83a664f75963bba5f719d5fbfc8a429260798ea0891a25f2b9bd50f0,False,
2a|3a,2a,3a,,2077,2077,70.0,340,1019,1.062708,False,True,679,False,16,384,5.4089,0.356,IMEM overflow: 679/512,E_IMEM_OF,c8da9081bb3ca9c0cf9416ffab9f32452a2aec928101eafc569ea2afd924b679,231d726e83a664f75963bba5f719d5fbfc8a429260798ea0891a25f2b9bd50f0,True,tb_2a_3a_none
2a|3c,2a,3c,,2077,2077,70.0,340,1019,1.062708,False,True,679,False,16,384,5.4089,0.46,IMEM overflow: 679/512,E_IMEM_OF,c8da9081bb3ca9c0cf9416ffab9f32452a2aec928101eafc569ea2afd924b679,231d726e83a664f75963bba5f719d5fbfc8a429260798ea0891a25f2b9bd50f0,False,
2a|3f,2a,3f,,2077,2077,70.0,340,1019,1.062708,False,True,679,False,16,384,5.4089,0.433,IMEM overflow: 679/512,E_IMEM_OF,c8da9081bb3ca9c0cf9416ffab9f32452a2aec928101eafc569ea2afd924b679,231d726e83a664f75963bba5f719d5fbfc8a429260798ea0891a25f2b9bd50f0,False,
2a|3g,2a,3g,,2077,2077,70.0,340,1019,1.062708,False,True,679,False,16,384,5.4089,0.43,IMEM overflow: 679/512,E_IMEM_OF,c8da9081bb3ca9c0cf9416ffab9f32452a2aec928101eafc569ea2afd924b679,231d726e83a664f75963bba5f719d5fbfc8a429260798ea0891a25f2b9bd50f0,False,
2m|3d,2m,3d,,2105,2105,70.0,337,1018,1.053331,False,True,669,False,16,384,5.4818,0.504,IMEM overflow: 669/512,E_IMEM_OF,2c0ac4931af5378b752f0b01eb7b08e0987283e6c0cf55d36381c30905d57305,e8c3d85f91d47374337ee606516932f8986997a26a58cb0ad1e3c9a05f9e27e7,True,tb_2m_3d_none
2m|3j,2m,3j,,2152,2152,70.0,337,1018,1.053331,False,True,674,False,16,384,5.6042,0.425,IMEM overflow: 674/512,E_IMEM_OF,2c0ac4931af5378b752f0b01eb7b08e0987283e6c0cf55d36381c30905d57305,d8d915a768a1d980980852b26f8f4163b2db3fb5acf436b799804b6b83fc7e13,True,tb_2m_3j_none
