pipeline,s2,s3,s4,makespan,makespan_sched,cp_comm,max_load,edge_cut,load_imbalance,connected,valid,max_imem,imem_ok,n_gpus_used,omega,ratio_to_omega,time_s,error,error_code,asgn_hash,tb_hash,unique_hw_sim,tb_fname
2p|3f,2p,3f,,139,139,25.0,79,15,1.978091,True,True,112,True,16,48,2.8958,0.024,,E_OK,dcff0f2c8252bd48c46d749ee9d0814cabf9d443cf0048151327ed730449b3aa,7bdb1fa5ec8997cec8f62e16c21c9bee64500fb98c6c00e60416ec9d0bc4b048,False,
2j|3i,2j,3i,,139,139,28.0,79,15,1.978091,True,True,112,True,16,48,2.8958,0.026,,E_OK,2be57139eb3a31d318f641a7003624878f091bfd0f4dc19e3595b86997624c3b,8ce8911b20d91b7953c9751cdcf988f80da008154181206c5b748854ca57b023,False,
2p|3h,2p,3h,,139,139,25.0,79,15,1.978091,True,True,112,True,16,48,2.8958,3.212,,E_OK,dcff0f2c8252bd48c46d749ee9d0814cabf9d443cf0048151327ed730449b3aa,7bdb1fa5ec8997cec8f62e16c21c9bee64500fb98c6c00e60416ec9d0bc4b048,False,
2j|3g,2j,3g,,140,140,28.0,79,15,1.978091,True,True,112,True,16,48,2.9167,0.028,,E_OK,2be57139eb3a31d318f641a7003624878f091bfd0f4dc19e3595b86997624c3b,8ce8911b20d91b7953c9751cdcf988f80da008154181206c5b748854ca57b023,False,
2j|3h,2j,3h,,141,141,28.0,79,15,1.978091,True,True,112,True,16,48,2.9375,3.418,,E_OK,2be57139eb3a31d318f641a7003624878f091bfd0f4dc19e3595b86997624c3b,8ce8911b20d91b7953c9751cdcf988f80da008154181206c5b748854ca57b023,False,
2a|3d,2a,3d,,150,150,33.0,59,123,1.477308,False,True,93,True,16,48,3.125,0.091,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2a|3j,2a,3j,,150,150,33.0,59,123,1.477308,False,True,93,True,16,48,3.125,0.104,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2m|3d,2m,3d,,150,150,33.0,59,123,1.477308,False,True,93,True,16,48,3.125,0.066,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2m|3j,2m,3j,,150,150,33.0,59,123,1.477308,False,True,93,True,16,48,3.125,0.071,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2m|3e,2m,3e,,150,150,33.0,59,123,1.477308,False,True,93,True,16,48,3.125,0.032,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2a|3e,2a,3e,,150,150,33.0,59,123,1.477308,False,True,93,True,16,48,3.125,0.029,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2a|3b,2a,3b,,151,151,33.0,59,123,1.477308,False,True,93,True,16,48,3.1458,0.02,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,85b580051f88e068d72196d9f200d153f47ce2a4312795591da4cbc3d51ea7c3,True,tb_2a_3b_none
2m|3b,2m,3b,,151,151,33.0,59,123,1.477308,False,True,93,True,16,48,3.1458,0.05,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,85b580051f88e068d72196d9f200d153f47ce2a4312795591da4cbc3d51ea7c3,False,
2a|3a,2a,3a,,152,152,33.0,59,123,1.477308,False,True,93,True,16,48,3.1667,0.019,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,True,tb_2a_3a_none
2a|3c,2a,3c,,152,152,33.0,59,123,1.477308,False,True,93,True,16,48,3.1667,0.109,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2m|3a,2m,3a,,152,152,33.0,59,123,1.477308,False,True,93,True,16,48,3.1667,0.019,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2m|3c,2m,3c,,152,152,33.0,59,123,1.477308,False,True,93,True,16,48,3.1667,0.087,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2m|3f,2m,3f,,152,152,33.0,59,123,1.477308,False,True,93,True,16,48,3.1667,0.022,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
2m|3g,2m,3g,,152,152,33.0,59,123,1.477308,False,True,93,True,16,48,3.1667,0.023,,E_OK,621846a34f2d35d750726bbe0454d8b14884034d7a5764ddc82245ba926119d6,8e01ccfbd9ff59bce60bdb89c4aa4d543fe052a07faef84328f835eb5d54e965,False,
